58.2857679186738,59.9335384773627,60.8405799461711,61.6336833353333,63.3560746061406
58.2555588986409,59.9050503419732,60.8087826929286,61.6080473772272,63.3276403851234
58.1687614738203,59.819487394958,60.7193516483516,61.5264285714286,63.2444305106658
58.0111892889257,59.6614135067908,60.5572082540202,61.3727108173442,63.0899417267111
57.7827640337911,59.4314202638989,60.3232885949486,61.1477537302966,62.8658776311673
57.4982738628041,59.1455000406868,60.0344830742941,60.8690637968915,62.5897321791847
57.1823382938833,58.8292804273103,59.7168351105382,60.5626411022577,62.2864649246153
56.8636769229304,58.5116894742355,59.398562980316,60.2563008884953,61.9827962365131
56.5713922204976,58.220989135036,59.1075325713748,59.9771708762523,61.7054795164856
56.3342644329027,57.9852136575853,58.8718560741005,59.7522922018262,61.4819244182776
56.1819066056663,57.8342250576566,58.7211581009881,59.6104592841205,61.341124632029
56.1356088163051,57.7895730598316,58.676507040669,59.5726501415634,61.3036464290402
56.1949777811111,57.8505545347158,58.7369733560835,59.6379980499878,61.3678440177751
56.3452384077401,58.0021684510528,58.887669922937,59.7913665085407,61.5176808917556
56.5726088913056,58.2315709785686,59.1162572891081,60.020365439784,61.7407538484616
56.8671033881462,58.5291967449797,59.4129188307427,60.3155738473366,62.0286056475353
57.2067434796467,58.8724706091913,59.7543134644592,60.6542900268127,62.3577695798099
57.5488126488291,59.2182035512722,60.0969531059569,60.993518084488,62.6851916261977
57.8387049294058,59.5112346014662,60.3856449102807,61.2784964281027,62.9585402096263
58.0193496521853,59.6947949674686,60.5641554009713,61.4534753342208,63.124679841749
58.0412235388971,59.7198666866668,60.5843361521009,61.4707676297977,63.1371753885962
57.8726956105976,59.5545084656779,60.414883843024,61.2994337464609,62.9644113400709
57.5061659760373,59.1909460371627,60.0486246789042,60.9323411396321,62.5997192169951
56.9548511240695,58.6447096544354,59.5016575103595,60.3859458496616,62.0599483434271
56.2461796636229,57.9445873099207,58.8032376764855,59.6894164963531,61.373159675998
55.4118810117563,57.1210704441903,57.9833264582904,58.8721223257646,60.5680151125945
54.4787228357677,56.1993789023681,57.0659943187145,57.9580916130726,59.6674249526559
53.4659165057282,55.1982656141601,56.070138563366,56.9659319745748,58.6889908686929
52.3886383664898,54.1328947368421,55.0109552247201,55.9108769429809,57.6475713910712
51.2606730354565,53.0164307276921,53.9011371946075,54.8064200401252,56.5559808186301
50.094078244239,51.8602389702436,52.7517629797686,53.6637447734048,55.4243803086269
48.8997206232539,50.6745710910693,51.5730603003769,52.4922665141657,54.2616067912924
47.6860771004819,49.4686099600623,50.3742349952187,51.3005653160332,53.0767029793936
46.4605839723998,48.2507096919356,49.1630439877749,50.0961712260702,51.8772982956144
45.2317720735755,47.0280122063263,47.9459298183114,48.8852511578197,50.6699041869012
44.0073500459378,45.8064125400784,46.7289262745392,47.6734235838974,49.4597538109613
42.7927774548591,44.5912451015319,45.5178787054919,46.4659150994694,48.2518342302139
41.5920537003356,43.3872705454409,44.3172243264021,45.2674310464441,47.0520779817374
40.4078131738323,42.1986626478916,43.1308922243264,44.0819876999231,45.8650493128082
39.2428501115632,41.02834080213,41.9621355445972,42.9124922655767,44.6930605816286
38.0995349970937,39.8785086156789,40.8129839873999,41.7615378846118,43.5388188363677
36.9794301839386,38.7515065719161,39.6855338158364,40.6313895711848,42.4061205070032
35.8829162994769,37.6489499934375,38.5818512928206,39.5238876492978,41.2968241989012
34.8107794423715,36.5716170101063,37.5031392383702,38.4405049406559,40.2118608553803
33.7646752479703,35.5199229370184,36.4497524984531,37.382568953556,39.1518651679073
32.7450734067088,34.4943824648904,35.4218612303827,36.3509084431778,38.1162999456247
31.7518000112501,33.4953959087244,34.4199529372059,35.3457034106463,37.1057689423059
30.7853617835112,32.5232229576435,33.4441373071082,34.3674404215026,36.1217684173026
29.8464515403221,31.5778439240245,32.493984962406,33.4159994749967,35.1640930568316
28.9351602197514,30.6592719329496,31.5696327789549,32.490330564566,34.2316258226614
28.0515032906456,29.7673119831999,30.6709570059813,31.589723998275,33.3238890555566
27.1948352802205,28.9015459471622,29.7975540472128,30.7138891493072,32.4409258807868
26.365283689273,28.0621069506684,28.9492799955,29.8618416365102,31.5812437890237
25.5630678941743,27.2490099938125,28.1261245382784,29.0330611441321,30.7436226163914
24.7874805467534,26.4617085106782,27.3279395496222,28.2278711116945,29.9276868917931
